profileID;respID;qID;altID;obsID;type;processing;origin;image
14;8;13;3;125;Organic;Washed;Colombia Cauca;organic.jpg
11;8;14;1;126;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
13;8;14;2;126;Special;Washed;Colombia Cauca;special.jpg
9;8;14;3;126;Special;Natural;Colombia Cauca;special.jpg
3;8;15;1;127;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
12;8;15;2;127;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
9;8;15;3;127;Special;Natural;Colombia Cauca;special.jpg
15;8;16;1;128;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
3;8;16;2;128;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
5;8;16;3;128;Special;Washed;Brazil Central Plateau;special.jpg
1;9;1;1;129;Special;Natural;Brazil Central Plateau;special.jpg
11;9;1;2;129;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
7;9;1;3;129;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
5;9;2;1;130;Special;Washed;Brazil Central Plateau;special.jpg
3;9;2;2;130;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
14;9;2;3;130;Organic;Washed;Colombia Cauca;organic.jpg
13;9;3;1;131;Special;Washed;Colombia Cauca;special.jpg
7;9;3;2;131;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
6;9;3;3;131;Organic;Washed;Brazil Central Plateau;organic.jpg
4;9;4;1;132;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
6;9;4;2;132;Organic;Washed;Brazil Central Plateau;organic.jpg
16;9;4;3;132;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
16;9;5;1;133;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
6;9;5;2;133;Organic;Washed;Brazil Central Plateau;organic.jpg
7;9;5;3;133;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
6;9;6;1;134;Organic;Washed;Brazil Central Plateau;organic.jpg
11;9;6;2;134;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
2;9;6;3;134;Organic;Natural;Brazil Central Plateau;organic.jpg
10;9;7;1;135;Organic;Natural;Colombia Cauca;organic.jpg
16;9;7;2;135;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
8;9;7;3;135;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
3;9;8;1;136;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
8;9;8;2;136;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
6;9;8;3;136;Organic;Washed;Brazil Central Plateau;organic.jpg
12;9;9;1;137;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
4;9;9;2;137;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
7;9;9;3;137;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
13;9;10;1;138;Special;Washed;Colombia Cauca;special.jpg
2;9;10;2;138;Organic;Natural;Brazil Central Plateau;organic.jpg
14;9;10;3;138;Organic;Washed;Colombia Cauca;organic.jpg
13;9;11;1;139;Special;Washed;Colombia Cauca;special.jpg
16;9;11;2;139;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
1;9;11;3;139;Special;Natural;Brazil Central Plateau;special.jpg
9;9;12;1;140;Special;Natural;Colombia Cauca;special.jpg
12;9;12;2;140;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
6;9;12;3;140;Organic;Washed;Brazil Central Plateau;organic.jpg
6;9;13;1;141;Organic;Washed;Brazil Central Plateau;organic.jpg
16;9;13;2;141;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
2;9;13;3;141;Organic;Natural;Brazil Central Plateau;organic.jpg
12;9;14;1;142;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
14;9;14;2;142;Organic;Washed;Colombia Cauca;organic.jpg
1;9;14;3;142;Special;Natural;Brazil Central Plateau;special.jpg
12;9;15;1;143;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
3;9;15;2;143;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
9;9;15;3;143;Special;Natural;Colombia Cauca;special.jpg
9;9;16;1;144;Special;Natural;Colombia Cauca;special.jpg
4;9;16;2;144;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
12;9;16;3;144;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
5;10;1;1;145;Special;Washed;Brazil Central Plateau;special.jpg
3;10;1;2;145;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
1;10;1;3;145;Special;Natural;Brazil Central Plateau;special.jpg
11;10;2;1;146;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
16;10;2;2;146;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
15;10;2;3;146;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
12;10;3;1;147;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
10;10;3;2;147;Organic;Natural;Colombia Cauca;organic.jpg
2;10;3;3;147;Organic;Natural;Brazil Central Plateau;organic.jpg
15;10;4;1;148;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
1;10;4;2;148;Special;Natural;Brazil Central Plateau;special.jpg
14;10;4;3;148;Organic;Washed;Colombia Cauca;organic.jpg
1;10;5;1;149;Special;Natural;Brazil Central Plateau;special.jpg
13;10;5;2;149;Special;Washed;Colombia Cauca;special.jpg
2;10;5;3;149;Organic;Natural;Brazil Central Plateau;organic.jpg
14;10;6;1;150;Organic;Washed;Colombia Cauca;organic.jpg
1;10;6;2;150;Special;Natural;Brazil Central Plateau;special.jpg
16;10;6;3;150;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
8;10;7;1;151;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
4;10;7;2;151;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
15;10;7;3;151;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
4;10;8;1;152;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
13;10;8;2;152;Special;Washed;Colombia Cauca;special.jpg
10;10;8;3;152;Organic;Natural;Colombia Cauca;organic.jpg
5;10;9;1;153;Special;Washed;Brazil Central Plateau;special.jpg
9;10;9;2;153;Special;Natural;Colombia Cauca;special.jpg
13;10;9;3;153;Special;Washed;Colombia Cauca;special.jpg
1;10;10;1;154;Special;Natural;Brazil Central Plateau;special.jpg
15;10;10;2;154;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
16;10;10;3;154;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
7;10;11;1;155;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
11;10;11;2;155;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
6;10;11;3;155;Organic;Washed;Brazil Central Plateau;organic.jpg
3;10;12;1;156;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
10;10;12;2;156;Organic;Natural;Colombia Cauca;organic.jpg
12;10;12;3;156;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
11;10;13;1;157;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
16;10;13;2;157;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
3;10;13;3;157;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
2;10;14;1;158;Organic;Natural;Brazil Central Plateau;organic.jpg
5;10;14;2;158;Special;Washed;Brazil Central Plateau;special.jpg
12;10;14;3;158;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
9;10;15;1;159;Special;Natural;Colombia Cauca;special.jpg
1;10;15;2;159;Special;Natural;Brazil Central Plateau;special.jpg
16;10;15;3;159;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
13;10;16;1;160;Special;Washed;Colombia Cauca;special.jpg
3;10;16;2;160;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
2;10;16;3;160;Organic;Natural;Brazil Central Plateau;organic.jpg
15;11;1;1;161;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
5;11;1;2;161;Special;Washed;Brazil Central Plateau;special.jpg
6;11;1;3;161;Organic;Washed;Brazil Central Plateau;organic.jpg
4;11;2;1;162;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
14;11;2;2;162;Organic;Washed;Colombia Cauca;organic.jpg
16;11;2;3;162;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
7;11;3;1;163;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
3;11;3;2;163;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
4;11;3;3;163;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
1;11;4;1;164;Special;Natural;Brazil Central Plateau;special.jpg
15;11;4;2;164;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
14;11;4;3;164;Organic;Washed;Colombia Cauca;organic.jpg
6;11;5;1;165;Organic;Washed;Brazil Central Plateau;organic.jpg
1;11;5;2;165;Special;Natural;Brazil Central Plateau;special.jpg
14;11;5;3;165;Organic;Washed;Colombia Cauca;organic.jpg
14;11;6;1;166;Organic;Washed;Colombia Cauca;organic.jpg
2;11;6;2;166;Organic;Natural;Brazil Central Plateau;organic.jpg
1;11;6;3;166;Special;Natural;Brazil Central Plateau;special.jpg
15;11;7;1;167;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
14;11;7;2;167;Organic;Washed;Colombia Cauca;organic.jpg
3;11;7;3;167;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
9;11;8;1;168;Special;Natural;Colombia Cauca;special.jpg
12;11;8;2;168;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
2;11;8;3;168;Organic;Natural;Brazil Central Plateau;organic.jpg
5;11;9;1;169;Special;Washed;Brazil Central Plateau;special.jpg
11;11;9;2;169;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
6;11;9;3;169;Organic;Washed;Brazil Central Plateau;organic.jpg
4;11;10;1;170;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
13;11;10;2;170;Special;Washed;Colombia Cauca;special.jpg
15;11;10;3;170;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
5;11;11;1;171;Special;Washed;Brazil Central Plateau;special.jpg
16;11;11;2;171;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
4;11;11;3;171;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
8;11;12;1;172;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
16;11;12;2;172;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
4;11;12;3;172;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
13;11;13;1;173;Special;Washed;Colombia Cauca;special.jpg
15;11;13;2;173;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
3;11;13;3;173;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
7;11;14;1;174;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
11;11;14;2;174;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
13;11;14;3;174;Special;Washed;Colombia Cauca;special.jpg
16;11;15;1;175;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
10;11;15;2;175;Organic;Natural;Colombia Cauca;organic.jpg
14;11;15;3;175;Organic;Washed;Colombia Cauca;organic.jpg
2;11;16;1;176;Organic;Natural;Brazil Central Plateau;organic.jpg
15;11;16;2;176;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
3;11;16;3;176;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
6;12;1;1;177;Organic;Washed;Brazil Central Plateau;organic.jpg
1;12;1;2;177;Special;Natural;Brazil Central Plateau;special.jpg
3;12;1;3;177;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
7;12;2;1;178;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
15;12;2;2;178;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
5;12;2;3;178;Special;Washed;Brazil Central Plateau;special.jpg
6;12;3;1;179;Organic;Washed;Brazil Central Plateau;organic.jpg
5;12;3;2;179;Special;Washed;Brazil Central Plateau;special.jpg
16;12;3;3;179;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
5;12;4;1;180;Special;Washed;Brazil Central Plateau;special.jpg
10;12;4;2;180;Organic;Natural;Colombia Cauca;organic.jpg
8;12;4;3;180;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
9;12;5;1;181;Special;Natural;Colombia Cauca;special.jpg
7;12;5;2;181;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
15;12;5;3;181;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
10;12;6;1;182;Organic;Natural;Colombia Cauca;organic.jpg
2;12;6;2;182;Organic;Natural;Brazil Central Plateau;organic.jpg
9;12;6;3;182;Special;Natural;Colombia Cauca;special.jpg
14;12;7;1;183;Organic;Washed;Colombia Cauca;organic.jpg
5;12;7;2;183;Special;Washed;Brazil Central Plateau;special.jpg
11;12;7;3;183;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
10;12;8;1;184;Organic;Natural;Colombia Cauca;organic.jpg
16;12;8;2;184;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
8;12;8;3;184;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
8;12;9;1;185;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
3;12;9;2;185;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
6;12;9;3;185;Organic;Washed;Brazil Central Plateau;organic.jpg
5;12;10;1;186;Special;Washed;Brazil Central Plateau;special.jpg
11;12;10;2;186;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
12;12;10;3;186;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
7;12;11;1;187;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
4;12;11;2;187;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
15;12;11;3;187;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
1;12;12;1;188;Special;Natural;Brazil Central Plateau;special.jpg
11;12;12;2;188;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
10;12;12;3;188;Organic;Natural;Colombia Cauca;organic.jpg
3;12;13;1;189;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
6;12;13;2;189;Organic;Washed;Brazil Central Plateau;organic.jpg
2;12;13;3;189;Organic;Natural;Brazil Central Plateau;organic.jpg
14;12;14;1;190;Organic;Washed;Colombia Cauca;organic.jpg
6;12;14;2;190;Organic;Washed;Brazil Central Plateau;organic.jpg
4;12;14;3;190;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
10;12;15;1;191;Organic;Natural;Colombia Cauca;organic.jpg
15;12;15;2;191;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
5;12;15;3;191;Special;Washed;Brazil Central Plateau;special.jpg
11;12;16;1;192;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
6;12;16;2;192;Organic;Washed;Brazil Central Plateau;organic.jpg
14;12;16;3;192;Organic;Washed;Colombia Cauca;organic.jpg
14;13;1;1;193;Organic;Washed;Colombia Cauca;organic.jpg
4;13;1;2;193;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
5;13;1;3;193;Special;Washed;Brazil Central Plateau;special.jpg
2;13;2;1;194;Organic;Natural;Brazil Central Plateau;organic.jpg
12;13;2;2;194;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
6;13;2;3;194;Organic;Washed;Brazil Central Plateau;organic.jpg
10;13;3;1;195;Organic;Natural;Colombia Cauca;organic.jpg
5;13;3;2;195;Special;Washed;Brazil Central Plateau;special.jpg
16;13;3;3;195;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
9;13;4;1;196;Special;Natural;Colombia Cauca;special.jpg
6;13;4;2;196;Organic;Washed;Brazil Central Plateau;organic.jpg
13;13;4;3;196;Special;Washed;Colombia Cauca;special.jpg
3;13;5;1;197;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
8;13;5;2;197;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
16;13;5;3;197;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
7;13;6;1;198;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
11;13;6;2;198;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
9;13;6;3;198;Special;Natural;Colombia Cauca;special.jpg
13;13;7;1;199;Special;Washed;Colombia Cauca;special.jpg
5;13;7;2;199;Special;Washed;Brazil Central Plateau;special.jpg
2;13;7;3;199;Organic;Natural;Brazil Central Plateau;organic.jpg
15;13;8;1;200;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
9;13;8;2;200;Special;Natural;Colombia Cauca;special.jpg
8;13;8;3;200;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
5;13;9;1;201;Special;Washed;Brazil Central Plateau;special.jpg
9;13;9;2;201;Special;Natural;Colombia Cauca;special.jpg
8;13;9;3;201;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
15;13;10;1;202;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
5;13;10;2;202;Special;Washed;Brazil Central Plateau;special.jpg
6;13;10;3;202;Organic;Washed;Brazil Central Plateau;organic.jpg
16;13;11;1;203;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
1;13;11;2;203;Special;Natural;Brazil Central Plateau;special.jpg
3;13;11;3;203;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
11;13;12;1;204;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
1;13;12;2;204;Special;Natural;Brazil Central Plateau;special.jpg
16;13;12;3;204;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
6;13;13;1;205;Organic;Washed;Brazil Central Plateau;organic.jpg
12;13;13;2;205;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
7;13;13;3;205;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
2;13;14;1;206;Organic;Natural;Brazil Central Plateau;organic.jpg
8;13;14;2;206;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
6;13;14;3;206;Organic;Washed;Brazil Central Plateau;organic.jpg
10;13;15;1;207;Organic;Natural;Colombia Cauca;organic.jpg
2;13;15;2;207;Organic;Natural;Brazil Central Plateau;organic.jpg
11;13;15;3;207;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
14;13;16;1;208;Organic;Washed;Colombia Cauca;organic.jpg
7;13;16;2;208;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
1;13;16;3;208;Special;Natural;Brazil Central Plateau;special.jpg
8;14;1;1;209;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
6;14;1;2;209;Organic;Washed;Brazil Central Plateau;organic.jpg
15;14;1;3;209;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
14;14;2;1;210;Organic;Washed;Colombia Cauca;organic.jpg
12;14;2;2;210;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
3;14;2;3;210;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
10;14;3;1;211;Organic;Natural;Colombia Cauca;organic.jpg
2;14;3;2;211;Organic;Natural;Brazil Central Plateau;organic.jpg
14;14;3;3;211;Organic;Washed;Colombia Cauca;organic.jpg
16;14;4;1;212;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
4;14;4;2;212;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
7;14;4;3;212;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
3;14;5;1;213;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
6;14;5;2;213;Organic;Washed;Brazil Central Plateau;organic.jpg
8;14;5;3;213;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
8;14;6;1;214;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
4;14;6;2;214;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
13;14;6;3;214;Special;Washed;Colombia Cauca;special.jpg
6;14;7;1;215;Organic;Washed;Brazil Central Plateau;organic.jpg
3;14;7;2;215;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
10;14;7;3;215;Organic;Natural;Colombia Cauca;organic.jpg
5;14;8;1;216;Special;Washed;Brazil Central Plateau;special.jpg
11;14;8;2;216;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
9;14;8;3;216;Special;Natural;Colombia Cauca;special.jpg
14;14;9;1;217;Organic;Washed;Colombia Cauca;organic.jpg
6;14;9;2;217;Organic;Washed;Brazil Central Plateau;organic.jpg
5;14;9;3;217;Special;Washed;Brazil Central Plateau;special.jpg
11;14;10;1;218;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
13;14;10;2;218;Special;Washed;Colombia Cauca;special.jpg
9;14;10;3;218;Special;Natural;Colombia Cauca;special.jpg
7;14;11;1;219;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
13;14;11;2;219;Special;Washed;Colombia Cauca;special.jpg
4;14;11;3;219;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
4;14;12;1;220;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
8;14;12;2;220;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
6;14;12;3;220;Organic;Washed;Brazil Central Plateau;organic.jpg
4;14;13;1;221;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
2;14;13;2;221;Organic;Natural;Brazil Central Plateau;organic.jpg
8;14;13;3;221;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
5;14;14;1;222;Special;Washed;Brazil Central Plateau;special.jpg
11;14;14;2;222;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
6;14;14;3;222;Organic;Washed;Brazil Central Plateau;organic.jpg
4;14;15;1;223;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
2;14;15;2;223;Organic;Natural;Brazil Central Plateau;organic.jpg
1;14;15;3;223;Special;Natural;Brazil Central Plateau;special.jpg
4;14;16;1;224;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
9;14;16;2;224;Special;Natural;Colombia Cauca;special.jpg
16;14;16;3;224;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
4;15;1;1;225;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
12;15;1;2;225;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
7;15;1;3;225;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
14;15;2;1;226;Organic;Washed;Colombia Cauca;organic.jpg
2;15;2;2;226;Organic;Natural;Brazil Central Plateau;organic.jpg
12;15;2;3;226;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
1;15;3;1;227;Special;Natural;Brazil Central Plateau;special.jpg
8;15;3;2;227;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
14;15;3;3;227;Organic;Washed;Colombia Cauca;organic.jpg
4;15;4;1;228;Agroforestry;Natural;Brazil Central Plateau;agroforestry.jpg
7;15;4;2;228;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
11;15;4;3;228;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
14;15;5;1;229;Organic;Washed;Colombia Cauca;organic.jpg
7;15;5;2;229;Fair Trade;Washed;Brazil Central Plateau;fairtrade.jpg
5;15;5;3;229;Special;Washed;Brazil Central Plateau;special.jpg
3;15;6;1;230;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
16;15;6;2;230;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
9;15;6;3;230;Special;Natural;Colombia Cauca;special.jpg
12;15;7;1;231;Agroforestry;Natural;Colombia Cauca;agroforestry.jpg
8;15;7;2;231;Agroforestry;Washed;Brazil Central Plateau;agroforestry.jpg
13;15;7;3;231;Special;Washed;Colombia Cauca;special.jpg
2;15;8;1;232;Organic;Natural;Brazil Central Plateau;organic.jpg
6;15;8;2;232;Organic;Washed;Brazil Central Plateau;organic.jpg
15;15;8;3;232;Fair Trade;Washed;Colombia Cauca;fairtrade.jpg
3;15;9;1;233;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
6;15;9;2;233;Organic;Washed;Brazil Central Plateau;organic.jpg
9;15;9;3;233;Special;Natural;Colombia Cauca;special.jpg
16;15;10;1;234;Agroforestry;Washed;Colombia Cauca;agroforestry.jpg
11;15;10;2;234;Fair Trade;Natural;Colombia Cauca;fairtrade.jpg
3;15;10;3;234;Fair Trade;Natural;Brazil Central Plateau;fairtrade.jpg
